game_id,date,home_team,away_team,venue,travel_distance_miles,rest_days_since_last_game,back_to_back,result,score_home,score_away
GAME-06203,2022-01-31,TEAM-29,TEAM-23,Utah Arena,1489,1,False,W,122,88
GAME-06204,2024-09-22,TEAM-20,TEAM-10,New York Arena,1425,0,True,W,133,88
GAME-06205,2021-10-30,TEAM-04,TEAM-24,Charlotte Arena,1537,1,False,W,109,106
GAME-06206,2023-10-31,TEAM-12,TEAM-08,Indiana Arena,1187,1,False,W,114,108
GAME-06207,2023-11-09,TEAM-13,TEAM-07,LA Clippers Arena,2343,0,True,W,94,89
GAME-06208,2024-12-04,TEAM-12,TEAM-07,Indiana Arena,783,1,False,L,88,92
GAME-06209,2023-07-13,TEAM-06,TEAM-25,Cleveland Arena,2374,3,False,L,119,123
GAME-06210,2023-05-04,TEAM-01,TEAM-13,Atlanta Arena,2611,0,True,L,85,131
GAME-06211,2024-04-07,TEAM-03,TEAM-10,Brooklyn Arena,1953,3,False,W,130,120
GAME-06212,2025-11-02,TEAM-27,TEAM-13,San Antonio Arena,1872,1,False,L,112,118
GAME-06213,2024-06-20,TEAM-26,TEAM-27,Sacramento Arena,1071,1,False,L,90,125
GAME-06214,2025-10-31,TEAM-05,TEAM-16,Chicago Arena,537,0,True,L,90,130
GAME-06215,2022-07-21,TEAM-05,TEAM-17,Chicago Arena,1360,5,False,W,112,95
GAME-06216,2024-12-27,TEAM-25,TEAM-08,Portland Arena,2640,0,True,L,102,113
GAME-06217,2022-04-24,TEAM-27,TEAM-22,San Antonio Arena,199,5,False,W,121,99
GAME-06218,2022-07-09,TEAM-29,TEAM-22,Utah Arena,297,1,False,L,101,132
GAME-06219,2023-08-23,TEAM-22,TEAM-09,Orlando Arena,1276,2,False,W,108,90
GAME-06220,2023-08-23,TEAM-28,TEAM-22,Toronto Arena,390,1,False,L,95,117
GAME-06221,2022-07-09,TEAM-30,TEAM-27,Washington Arena,982,2,False,W,126,85
GAME-06222,2022-07-26,TEAM-15,TEAM-24,Memphis Arena,2777,0,True,L,96,116
GAME-06223,2024-08-23,TEAM-24,TEAM-25,Phoenix Arena,2800,1,False,L,105,120
GAME-06224,2024-09-10,TEAM-30,TEAM-06,Washington Arena,2021,0,True,L,109,111
GAME-06225,2021-11-19,TEAM-16,TEAM-22,Miami Arena,2143,1,False,L,106,133
GAME-06226,2022-09-23,TEAM-26,TEAM-27,Sacramento Arena,214,0,True,L,101,128
GAME-06227,2022-04-27,TEAM-09,TEAM-23,Detroit Arena,835,1,False,W,119,116
GAME-06228,2022-07-17,TEAM-20,TEAM-03,New York Arena,2334,1,False,L,125,128
GAME-06229,2024-11-14,TEAM-05,TEAM-07,Chicago Arena,2524,2,False,W,123,110
GAME-06230,2024-06-08,TEAM-28,TEAM-19,Toronto Arena,2489,2,False,L,96,99
GAME-06231,2024-10-28,TEAM-07,TEAM-29,Dallas Arena,1199,1,False,W,129,86
GAME-06232,2022-12-18,TEAM-25,TEAM-20,Portland Arena,2180,2,False,L,86,112
GAME-06233,2023-09-15,TEAM-15,TEAM-11,Memphis Arena,1381,2,False,W,106,85
GAME-06234,2022-12-03,TEAM-02,TEAM-29,Boston Arena,300,1,False,L,120,127
GAME-06235,2025-07-29,TEAM-13,TEAM-24,LA Clippers Arena,1850,2,False,L,94,97
GAME-06236,2025-05-09,TEAM-18,TEAM-03,Minnesota Arena,2313,1,False,W,106,99
GAME-06237,2022-08-31,TEAM-18,TEAM-27,Minnesota Arena,975,2,False,W,112,106
GAME-06238,2024-09-01,TEAM-14,TEAM-22,LA Lakers Arena,1512,2,False,L,92,125
GAME-06239,2025-03-08,TEAM-07,TEAM-03,Dallas Arena,747,1,False,W,93,90
GAME-06240,2021-12-26,TEAM-05,TEAM-27,Chicago Arena,551,2,False,W,95,93
GAME-06241,2024-03-22,TEAM-06,TEAM-27,Cleveland Arena,2584,1,False,L,86,97
GAME-06242,2022-04-20,TEAM-30,TEAM-26,Washington Arena,1905,0,True,L,101,120
GAME-06243,2024-03-20,TEAM-16,TEAM-23,Miami Arena,876,5,False,L,116,123
GAME-06244,2023-12-31,TEAM-27,TEAM-28,San Antonio Arena,1941,2,False,L,96,117
GAME-06245,2023-05-16,TEAM-24,TEAM-06,Phoenix Arena,2617,2,False,W,126,97
GAME-06246,2022-05-13,TEAM-17,TEAM-19,Milwaukee Arena,2223,3,False,W,103,101
GAME-06247,2023-11-16,TEAM-28,TEAM-05,Toronto Arena,1283,3,False,W,132,112
GAME-06248,2023-11-18,TEAM-17,TEAM-22,Milwaukee Arena,1489,1,False,W,115,105
GAME-06249,2025-01-06,TEAM-08,TEAM-01,Denver Arena,1289,3,False,L,100,135
GAME-06250,2025-05-21,TEAM-01,TEAM-09,Atlanta Arena,2410,3,False,W,101,87
GAME-06251,2022-02-11,TEAM-21,TEAM-11,OKC Arena,1716,1,False,L,96,132
GAME-06252,2022-05-08,TEAM-30,TEAM-03,Washington Arena,671,1,False,W,123,107
GAME-06253,2024-08-25,TEAM-25,TEAM-09,Portland Arena,2337,1,False,W,128,96
GAME-06254,2022-11-06,TEAM-01,TEAM-11,Atlanta Arena,2385,1,False,L,132,133
GAME-06255,2023-02-15,TEAM-06,TEAM-07,Cleveland Arena,2051,1,False,W,116,108
GAME-06256,2025-10-08,TEAM-27,TEAM-20,San Antonio Arena,1136,1,False,L,95,123
GAME-06257,2024-04-19,TEAM-22,TEAM-26,Orlando Arena,12,1,False,L,109,112
GAME-06258,2024-03-10,TEAM-06,TEAM-19,Cleveland Arena,730,0,True,L,92,110
GAME-06259,2023-05-04,TEAM-15,TEAM-13,Memphis Arena,2436,1,False,L,121,123
GAME-06260,2024-05-25,TEAM-21,TEAM-18,OKC Arena,1568,0,True,W,101,100
GAME-06261,2025-03-15,TEAM-18,TEAM-14,Minnesota Arena,1179,0,True,W,108,101
GAME-06262,2024-08-26,TEAM-13,TEAM-17,LA Clippers Arena,2336,0,True,W,99,88
GAME-06263,2024-12-22,TEAM-30,TEAM-14,Washington Arena,1764,3,False,L,98,121
GAME-06264,2023-10-30,TEAM-19,TEAM-06,New Orleans Arena,1930,3,False,L,111,118
GAME-06265,2025-01-22,TEAM-19,TEAM-26,New Orleans Arena,2673,1,False,L,106,110
GAME-06266,2025-04-06,TEAM-06,TEAM-20,Cleveland Arena,2428,1,False,W,122,101
GAME-06267,2024-06-26,TEAM-10,TEAM-22,Golden State Arena,185,1,False,L,107,130
GAME-06268,2024-09-02,TEAM-14,TEAM-03,LA Lakers Arena,26,4,False,W,115,109
GAME-06269,2023-01-22,TEAM-20,TEAM-26,New York Arena,2061,0,True,L,93,102
GAME-06270,2023-12-06,TEAM-18,TEAM-30,Minnesota Arena,822,4,False,W,117,97
GAME-06271,2023-04-27,TEAM-11,TEAM-13,Houston Arena,953,3,False,W,108,91
GAME-06272,2025-02-03,TEAM-21,TEAM-28,OKC Arena,1940,2,False,L,93,127
GAME-06273,2025-04-07,TEAM-13,TEAM-10,LA Clippers Arena,1661,1,False,L,95,111
GAME-06274,2023-06-17,TEAM-09,TEAM-23,Detroit Arena,468,1,False,L,108,113
GAME-06275,2024-03-30,TEAM-08,TEAM-02,Denver Arena,2067,0,True,L,94,105
GAME-06276,2023-06-14,TEAM-15,TEAM-06,Memphis Arena,2589,2,False,L,95,120
GAME-06277,2023-05-21,TEAM-12,TEAM-19,Indiana Arena,1265,3,False,L,90,95
GAME-06278,2022-04-23,TEAM-25,TEAM-28,Portland Arena,2553,2,False,L,104,130
GAME-06279,2022-07-05,TEAM-24,TEAM-17,Phoenix Arena,169,0,True,W,123,93
GAME-06280,2025-11-17,TEAM-01,TEAM-26,Atlanta Arena,2129,1,False,W,119,112
GAME-06281,2024-03-31,TEAM-16,TEAM-03,Miami Arena,1080,1,False,L,102,132
GAME-06282,2023-01-22,TEAM-23,TEAM-18,Philadelphia Arena,2212,1,False,W,118,103
GAME-06283,2023-12-03,TEAM-24,TEAM-18,Phoenix Arena,1003,4,False,L,101,129
GAME-06284,2024-06-11,TEAM-15,TEAM-03,Memphis Arena,2020,1,False,L,107,110
GAME-06285,2023-10-29,TEAM-29,TEAM-17,Utah Arena,843,3,False,W,132,121
GAME-06286,2023-09-15,TEAM-11,TEAM-28,Houston Arena,2351,3,False,L,87,124
GAME-06287,2025-05-04,TEAM-25,TEAM-06,Portland Arena,485,1,False,L,108,128
GAME-06288,2023-04-05,TEAM-26,TEAM-06,Sacramento Arena,1817,1,False,W,116,88
GAME-06289,2025-02-12,TEAM-25,TEAM-01,Portland Arena,440,3,False,W,99,88
GAME-06290,2025-11-19,TEAM-17,TEAM-21,Milwaukee Arena,2699,3,False,W,125,95
GAME-06291,2024-03-17,TEAM-23,TEAM-02,Philadelphia Arena,157,0,True,L,90,96
GAME-06292,2023-04-28,TEAM-09,TEAM-07,Detroit Arena,1528,2,False,W,116,112
GAME-06293,2024-02-01,TEAM-02,TEAM-27,Boston Arena,2481,0,True,W,112,90
GAME-06294,2022-07-27,TEAM-01,TEAM-13,Atlanta Arena,2002,1,False,L,119,122
GAME-06295,2024-07-02,TEAM-23,TEAM-06,Philadelphia Arena,1705,1,False,W,132,100
GAME-06296,2022-01-17,TEAM-05,TEAM-25,Chicago Arena,1431,0,True,W,131,113
GAME-06297,2024-07-09,TEAM-06,TEAM-30,Cleveland Arena,2166,1,False,W,135,95
GAME-06298,2022-09-05,TEAM-17,TEAM-27,Milwaukee Arena,998,1,False,L,89,111
GAME-06299,2023-11-29,TEAM-12,TEAM-21,Indiana Arena,1367,0,True,L,94,110
GAME-06300,2025-04-16,TEAM-26,TEAM-24,Sacramento Arena,2506,2,False,L,105,120
GAME-06301,2023-03-22,TEAM-22,TEAM-24,Orlando Arena,613,4,False,L,86,123
GAME-06302,2025-08-15,TEAM-07,TEAM-11,Dallas Arena,1390,1,False,W,132,124
GAME-06303,2022-03-07,TEAM-04,TEAM-06,Charlotte Arena,2194,2,False,W,129,112
GAME-06304,2023-08-11,TEAM-14,TEAM-30,LA Lakers Arena,845,1,False,W,103,92
GAME-06305,2022-04-12,TEAM-21,TEAM-10,OKC Arena,226,2,False,L,94,114
GAME-06306,2021-12-19,TEAM-02,TEAM-01,Boston Arena,2682,1,False,W,121,105
GAME-06307,2023-10-09,TEAM-04,TEAM-20,Charlotte Arena,1109,1,False,W,88,86
GAME-06308,2025-02-21,TEAM-21,TEAM-06,OKC Arena,2429,2,False,W,96,87
GAME-06309,2024-04-28,TEAM-20,TEAM-16,New York Arena,385,2,False,W,108,93
GAME-06310,2022-02-23,TEAM-03,TEAM-02,Brooklyn Arena,2532,0,True,L,93,132
GAME-06311,2024-07-29,TEAM-10,TEAM-02,Golden State Arena,389,1,False,L,85,117
GAME-06312,2022-03-03,TEAM-29,TEAM-26,Utah Arena,2330,3,False,L,124,127
GAME-06313,2025-10-23,TEAM-15,TEAM-01,Memphis Arena,2371,1,False,L,103,135
GAME-06314,2024-02-14,TEAM-14,TEAM-04,LA Lakers Arena,178,3,False,W,130,109
GAME-06315,2025-09-09,TEAM-18,TEAM-13,Minnesota Arena,2348,1,False,L,89,111
GAME-06316,2024-06-15,TEAM-20,TEAM-10,New York Arena,1174,4,False,W,133,99
GAME-06317,2022-11-14,TEAM-05,TEAM-23,Chicago Arena,1480,3,False,L,102,115
GAME-06318,2023-02-06,TEAM-16,TEAM-06,Miami Arena,320,5,False,L,108,115
GAME-06319,2025-08-05,TEAM-04,TEAM-05,Charlotte Arena,1081,3,False,W,117,97
GAME-06320,2023-07-25,TEAM-07,TEAM-18,Dallas Arena,2086,0,True,W,121,118
GAME-06321,2023-11-12,TEAM-08,TEAM-18,Denver Arena,1238,4,False,W,105,88
GAME-06322,2024-07-21,TEAM-11,TEAM-08,Houston Arena,2581,2,False,W,132,101
GAME-06323,2025-08-02,TEAM-23,TEAM-28,Philadelphia Arena,588,4,False,L,113,131
GAME-06324,2023-07-20,TEAM-18,TEAM-22,Minnesota Arena,1117,2,False,W,132,125
GAME-06325,2023-10-02,TEAM-11,TEAM-25,Houston Arena,1899,0,True,L,86,118
GAME-06326,2023-12-13,TEAM-30,TEAM-04,Washington Arena,2421,0,True,L,85,134
GAME-06327,2024-11-19,TEAM-25,TEAM-20,Portland Arena,2217,3,False,L,120,131
GAME-06328,2023-07-15,TEAM-30,TEAM-27,Washington Arena,700,2,False,L,107,118
GAME-06329,2024-10-28,TEAM-04,TEAM-22,Charlotte Arena,2737,5,False,W,120,107
GAME-06330,2023-07-13,TEAM-11,TEAM-23,Houston Arena,2592,3,False,W,125,120
GAME-06331,2024-09-07,TEAM-19,TEAM-24,New Orleans Arena,2097,1,False,L,111,115
GAME-06332,2022-01-26,TEAM-16,TEAM-20,Miami Arena,2632,2,False,L,98,120
GAME-06333,2022-09-27,TEAM-24,TEAM-13,Phoenix Arena,666,5,False,W,113,91
GAME-06334,2024-07-19,TEAM-24,TEAM-29,Phoenix Arena,2097,0,True,L,105,118
GAME-06335,2023-07-02,TEAM-30,TEAM-28,Washington Arena,2591,0,True,L,92,128
GAME-06336,2025-08-21,TEAM-23,TEAM-18,Philadelphia Arena,2506,2,False,W,133,119
GAME-06337,2022-04-03,TEAM-11,TEAM-10,Houston Arena,1919,3,False,L,92,130
GAME-06338,2024-03-29,TEAM-16,TEAM-14,Miami Arena,1667,5,False,L,98,126
GAME-06339,2022-12-21,TEAM-06,TEAM-25,Cleveland Arena,1921,1,False,W,97,92
GAME-06340,2025-04-16,TEAM-27,TEAM-02,San Antonio Arena,2121,1,False,W,135,89
GAME-06341,2024-11-26,TEAM-06,TEAM-10,Cleveland Arena,1525,4,False,L,103,104
GAME-06342,2024-10-07,TEAM-16,TEAM-28,Miami Arena,2352,1,False,W,122,120
GAME-06343,2025-09-17,TEAM-13,TEAM-21,LA Clippers Arena,865,1,False,W,122,89
GAME-06344,2022-08-10,TEAM-05,TEAM-06,Chicago Arena,388,0,True,W,98,94
GAME-06345,2025-04-28,TEAM-26,TEAM-06,Sacramento Arena,2282,5,False,W,124,117
GAME-06346,2024-04-22,TEAM-16,TEAM-11,Miami Arena,2073,1,False,W,110,92
GAME-06347,2022-11-01,TEAM-07,TEAM-28,Dallas Arena,428,2,False,L,101,101
GAME-06348,2024-03-28,TEAM-29,TEAM-03,Utah Arena,2084,2,False,L,110,128
GAME-06349,2024-05-17,TEAM-02,TEAM-05,Boston Arena,1035,1,False,W,101,96
GAME-06350,2023-05-02,TEAM-28,TEAM-09,Toronto Arena,257,1,False,L,93,95
GAME-06351,2022-12-22,TEAM-11,TEAM-13,Houston Arena,688,1,False,W,127,120
GAME-06352,2023-01-04,TEAM-09,TEAM-27,Detroit Arena,1075,1,False,L,101,132
GAME-06353,2024-05-06,TEAM-23,TEAM-27,Philadelphia Arena,1346,0,True,L,120,132
GAME-06354,2024-11-30,TEAM-07,TEAM-13,Dallas Arena,572,3,False,W,115,89
GAME-06355,2023-02-25,TEAM-18,TEAM-08,Minnesota Arena,207,1,False,W,115,112
GAME-06356,2024-04-06,TEAM-02,TEAM-04,Boston Arena,2170,2,False,W,124,110
GAME-06357,2024-07-30,TEAM-15,TEAM-02,Memphis Arena,1978,1,False,W,124,85
GAME-06358,2024-02-24,TEAM-07,TEAM-10,Dallas Arena,201,0,True,L,97,114
GAME-06359,2024-06-24,TEAM-03,TEAM-14,Brooklyn Arena,1590,3,False,L,85,134
GAME-06360,2024-11-04,TEAM-28,TEAM-18,Toronto Arena,2320,4,False,L,116,127
GAME-06361,2024-04-21,TEAM-24,TEAM-30,Phoenix Arena,1038,2,False,L,90,110
GAME-06362,2022-09-24,TEAM-21,TEAM-04,OKC Arena,1780,0,True,W,134,91
GAME-06363,2023-10-16,TEAM-09,TEAM-30,Detroit Arena,763,1,False,W,123,99
GAME-06364,2024-05-18,TEAM-02,TEAM-10,Boston Arena,2493,1,False,L,91,126
GAME-06365,2023-08-19,TEAM-09,TEAM-01,Detroit Arena,1944,3,False,L,90,93
GAME-06366,2025-07-09,TEAM-26,TEAM-11,Sacramento Arena,2625,3,False,L,90,91
GAME-06367,2022-11-13,TEAM-25,TEAM-19,Portland Arena,1554,1,False,W,134,133
GAME-06368,2025-11-02,TEAM-06,TEAM-22,Cleveland Arena,664,3,False,L,92,130
GAME-06369,2024-01-28,TEAM-18,TEAM-07,Minnesota Arena,1299,0,True,L,97,127
GAME-06370,2022-02-15,TEAM-20,TEAM-25,New York Arena,2378,5,False,L,121,123
GAME-06371,2022-07-30,TEAM-27,TEAM-04,San Antonio Arena,340,0,True,W,133,118
GAME-06372,2025-05-23,TEAM-03,TEAM-10,Brooklyn Arena,851,1,False,W,105,92
GAME-06373,2022-06-27,TEAM-24,TEAM-18,Phoenix Arena,568,0,True,L,87,126
GAME-06374,2024-05-11,TEAM-27,TEAM-01,San Antonio Arena,1883,5,False,L,119,123
GAME-06375,2023-08-13,TEAM-20,TEAM-23,New York Arena,1570,2,False,W,132,129
GAME-06376,2022-02-06,TEAM-29,TEAM-10,Utah Arena,2033,0,True,L,107,125
GAME-06377,2025-05-03,TEAM-07,TEAM-23,Dallas Arena,1105,1,False,L,108,133
GAME-06378,2022-06-08,TEAM-26,TEAM-11,Sacramento Arena,2538,1,False,L,108,125
GAME-06379,2024-07-27,TEAM-19,TEAM-28,New Orleans Arena,1451,1,False,W,96,89
GAME-06380,2023-09-04,TEAM-28,TEAM-09,Toronto Arena,681,1,False,W,128,88
GAME-06381,2023-03-19,TEAM-14,TEAM-11,LA Lakers Arena,2655,3,False,L,102,134
GAME-06382,2021-12-19,TEAM-26,TEAM-28,Sacramento Arena,1431,1,False,L,90,118
GAME-06383,2024-07-21,TEAM-24,TEAM-10,Phoenix Arena,357,2,False,L,115,125
GAME-06384,2022-06-06,TEAM-04,TEAM-17,Charlotte Arena,748,3,False,W,121,103
GAME-06385,2024-12-27,TEAM-17,TEAM-10,Milwaukee Arena,1493,3,False,W,127,104
GAME-06386,2024-04-10,TEAM-05,TEAM-03,Chicago Arena,110,0,True,W,135,124
GAME-06387,2023-02-16,TEAM-01,TEAM-11,Atlanta Arena,442,1,False,L,86,92
GAME-06388,2022-08-03,TEAM-21,TEAM-07,OKC Arena,1647,3,False,L,123,128
GAME-06389,2025-07-23,TEAM-10,TEAM-01,Golden State Arena,150,0,True,L,98,117
GAME-06390,2024-04-27,TEAM-11,TEAM-02,Houston Arena,930,0,True,W,124,90
GAME-06391,2024-01-28,TEAM-05,TEAM-09,Chicago Arena,986,1,False,L,86,120
GAME-06392,2023-10-04,TEAM-30,TEAM-24,Washington Arena,2667,4,False,L,111,122
GAME-06393,2022-07-06,TEAM-08,TEAM-12,Denver Arena,1078,1,False,W,105,98
GAME-06394,2025-04-16,TEAM-21,TEAM-15,OKC Arena,2352,1,False,W,128,113
GAME-06395,2022-01-31,TEAM-30,TEAM-06,Washington Arena,1964,3,False,L,88,88
GAME-06396,2024-12-13,TEAM-24,TEAM-18,Phoenix Arena,586,3,False,W,103,99
GAME-06397,2023-07-27,TEAM-12,TEAM-13,Indiana Arena,1528,5,False,W,104,88
GAME-06398,2024-05-19,TEAM-24,TEAM-22,Phoenix Arena,1083,1,False,L,93,102
GAME-06399,2023-11-21,TEAM-25,TEAM-08,Portland Arena,2219,2,False,L,96,134
GAME-06400,2024-01-04,TEAM-22,TEAM-21,Orlando Arena,1450,2,False,W,124,112
GAME-06401,2025-07-06,TEAM-03,TEAM-10,Brooklyn Arena,1035,1,False,L,93,103
GAME-06402,2024-11-06,TEAM-01,TEAM-27,Atlanta Arena,547,0,True,L,92,116
GAME-06403,2022-09-03,TEAM-18,TEAM-02,Minnesota Arena,1392,1,False,W,134,114
GAME-06404,2025-07-28,TEAM-07,TEAM-11,Dallas Arena,2299,1,False,W,115,102
GAME-06405,2022-11-06,TEAM-18,TEAM-02,Minnesota Arena,619,4,False,L,87,132
GAME-06406,2024-01-08,TEAM-12,TEAM-06,Indiana Arena,530,1,False,W,109,98
GAME-06407,2022-08-04,TEAM-09,TEAM-30,Detroit Arena,1644,1,False,W,116,111
GAME-06408,2021-11-29,TEAM-20,TEAM-21,New York Arena,496,1,False,W,130,107
GAME-06409,2023-08-02,TEAM-08,TEAM-09,Denver Arena,1700,2,False,L,92,124
GAME-06410,2022-12-21,TEAM-08,TEAM-16,Denver Arena,319,2,False,L,106,122
GAME-06411,2024-09-01,TEAM-30,TEAM-16,Washington Arena,1035,2,False,W,134,94
GAME-06412,2024-05-08,TEAM-20,TEAM-05,New York Arena,341,3,False,W,133,132
GAME-06413,2022-08-20,TEAM-12,TEAM-17,Indiana Arena,440,1,False,W,104,100
GAME-06414,2025-06-21,TEAM-24,TEAM-14,Phoenix Arena,713,1,False,W,120,91
GAME-06415,2023-03-23,TEAM-28,TEAM-21,Toronto Arena,2708,0,True,W,101,90
GAME-06416,2024-03-29,TEAM-27,TEAM-05,San Antonio Arena,2192,2,False,W,131,96
GAME-06417,2021-12-10,TEAM-25,TEAM-01,Portland Arena,1426,1,False,L,116,120
GAME-06418,2023-10-02,TEAM-30,TEAM-25,Washington Arena,414,0,True,W,120,107
GAME-06419,2022-07-07,TEAM-01,TEAM-03,Atlanta Arena,192,1,False,L,100,128
GAME-06420,2025-05-02,TEAM-25,TEAM-04,Portland Arena,80,4,False,W,128,101
GAME-06421,2023-10-20,TEAM-26,TEAM-20,Sacramento Arena,2539,1,False,L,88,130
GAME-06422,2025-05-02,TEAM-25,TEAM-24,Portland Arena,164,1,False,W,115,112
GAME-06423,2025-01-26,TEAM-28,TEAM-14,Toronto Arena,2294,1,False,W,112,109
GAME-06424,2023-09-06,TEAM-10,TEAM-28,Golden State Arena,2150,2,False,L,106,108
GAME-06425,2022-09-27,TEAM-21,TEAM-05,OKC Arena,560,1,False,W,120,89
GAME-06426,2025-08-28,TEAM-02,TEAM-26,Boston Arena,986,1,False,W,116,88
GAME-06427,2022-05-31,TEAM-06,TEAM-24,Cleveland Arena,386,1,False,L,100,126
GAME-06428,2022-03-31,TEAM-01,TEAM-24,Atlanta Arena,744,2,False,L,88,96
GAME-06429,2022-03-12,TEAM-17,TEAM-29,Milwaukee Arena,1637,1,False,L,86,109
GAME-06430,2023-04-10,TEAM-15,TEAM-17,Memphis Arena,1745,1,False,W,132,118
GAME-06431,2021-12-02,TEAM-29,TEAM-01,Utah Arena,431,1,False,L,91,108
GAME-06432,2025-04-30,TEAM-09,TEAM-07,Detroit Arena,1796,3,False,L,104,107
GAME-06433,2024-06-10,TEAM-21,TEAM-03,OKC Arena,1674,2,False,L,105,110
GAME-06434,2024-10-05,TEAM-23,TEAM-03,Philadelphia Arena,1987,0,True,W,124,96
GAME-06435,2023-09-13,TEAM-07,TEAM-29,Dallas Arena,78,1,False,L,86,113
GAME-06436,2022-07-14,TEAM-28,TEAM-15,Toronto Arena,1776,1,False,L,105,131
GAME-06437,2025-02-23,TEAM-21,TEAM-15,OKC Arena,992,4,False,L,92,115
GAME-06438,2024-03-15,TEAM-24,TEAM-27,Phoenix Arena,612,1,False,L,89,123
GAME-06439,2025-11-21,TEAM-27,TEAM-28,San Antonio Arena,531,2,False,W,101,91
GAME-06440,2022-05-02,TEAM-16,TEAM-15,Miami Arena,940,3,False,W,130,123
GAME-06441,2025-02-25,TEAM-22,TEAM-27,Orlando Arena,2542,1,False,W,116,112
GAME-06442,2023-09-21,TEAM-15,TEAM-03,Memphis Arena,390,2,False,W,123,122
GAME-06443,2021-12-01,TEAM-03,TEAM-05,Brooklyn Arena,1544,1,False,W,101,99
GAME-06444,2022-07-10,TEAM-12,TEAM-25,Indiana Arena,1124,0,True,W,105,104
GAME-06445,2023-10-07,TEAM-05,TEAM-24,Chicago Arena,2278,4,False,W,119,100
GAME-06446,2021-11-27,TEAM-11,TEAM-20,Houston Arena,2499,4,False,W,108,102
GAME-06447,2023-11-04,TEAM-23,TEAM-16,Philadelphia Arena,1476,2,False,L,92,125
GAME-06448,2023-03-09,TEAM-24,TEAM-23,Phoenix Arena,1709,2,False,W,114,86
GAME-06449,2023-10-01,TEAM-10,TEAM-20,Golden State Arena,1233,3,False,W,119,100
GAME-06450,2021-12-15,TEAM-19,TEAM-05,New Orleans Arena,864,1,False,L,97,128
GAME-06451,2025-04-13,TEAM-21,TEAM-11,OKC Arena,787,4,False,L,97,104
GAME-06452,2024-08-11,TEAM-16,TEAM-04,Miami Arena,711,2,False,L,90,125
GAME-06453,2024-08-31,TEAM-11,TEAM-04,Houston Arena,2579,2,False,W,129,107
GAME-06454,2023-02-12,TEAM-06,TEAM-21,Cleveland Arena,1671,1,False,W,124,98
GAME-06455,2025-06-26,TEAM-18,TEAM-17,Minnesota Arena,1878,5,False,L,116,132
GAME-06456,2023-01-07,TEAM-26,TEAM-08,Sacramento Arena,430,1,False,W,118,105
GAME-06457,2023-04-10,TEAM-23,TEAM-19,Philadelphia Arena,2561,2,False,W,132,118
GAME-06458,2022-04-14,TEAM-29,TEAM-21,Utah Arena,2448,2,False,L,116,126
GAME-06459,2025-01-27,TEAM-24,TEAM-20,Phoenix Arena,382,2,False,L,101,101
GAME-06460,2022-06-01,TEAM-30,TEAM-17,Washington Arena,1714,2,False,L,92,92
GAME-06461,2024-12-25,TEAM-24,TEAM-29,Phoenix Arena,1941,2,False,L,89,111
GAME-06462,2024-01-16,TEAM-12,TEAM-01,Indiana Arena,1667,1,False,W,124,88
GAME-06463,2025-01-26,TEAM-17,TEAM-28,Milwaukee Arena,2551,0,True,W,106,94
GAME-06464,2023-01-16,TEAM-24,TEAM-13,Phoenix Arena,1817,1,False,L,91,130
GAME-06465,2022-04-24,TEAM-07,TEAM-29,Dallas Arena,1860,2,False,L,118,119
GAME-06466,2022-01-12,TEAM-09,TEAM-07,Detroit Arena,2420,1,False,L,98,100
GAME-06467,2024-04-30,TEAM-09,TEAM-10,Detroit Arena,2284,5,False,W,124,99
GAME-06468,2023-03-20,TEAM-15,TEAM-26,Memphis Arena,235,0,True,L,125,134
GAME-06469,2024-04-13,TEAM-06,TEAM-11,Cleveland Arena,1657,2,False,W,131,107
GAME-06470,2025-01-10,TEAM-11,TEAM-19,Houston Arena,1060,4,False,L,115,121
GAME-06471,2023-02-03,TEAM-03,TEAM-21,Brooklyn Arena,2644,1,False,W,114,105
GAME-06472,2023-06-07,TEAM-28,TEAM-16,Toronto Arena,438,0,True,W,107,90
GAME-06473,2025-10-14,TEAM-20,TEAM-02,New York Arena,2358,1,False,W,131,106
GAME-06474,2023-11-15,TEAM-17,TEAM-21,Milwaukee Arena,1522,0,True,L,88,122
GAME-06475,2022-12-23,TEAM-21,TEAM-17,OKC Arena,2329,5,False,L,110,126
GAME-06476,2025-10-10,TEAM-02,TEAM-30,Boston Arena,4,1,False,L,117,122
GAME-06477,2023-12-24,TEAM-12,TEAM-02,Indiana Arena,1875,2,False,W,132,116
GAME-06478,2023-05-11,TEAM-02,TEAM-13,Boston Arena,1649,1,False,W,129,101
GAME-06479,2024-10-14,TEAM-15,TEAM-18,Memphis Arena,1467,3,False,W,123,91
GAME-06480,2024-04-03,TEAM-04,TEAM-16,Charlotte Arena,1964,1,False,W,104,89
GAME-06481,2025-07-29,TEAM-23,TEAM-09,Philadelphia Arena,1859,5,False,W,135,128
GAME-06482,2022-07-18,TEAM-07,TEAM-08,Dallas Arena,2568,4,False,W,126,123
GAME-06483,2023-08-08,TEAM-26,TEAM-22,Sacramento Arena,2369,1,False,L,87,125
GAME-06484,2023-09-06,TEAM-28,TEAM-16,Toronto Arena,797,1,False,W,127,98
GAME-06485,2025-08-15,TEAM-26,TEAM-19,Sacramento Arena,1381,3,False,W,124,109
GAME-06486,2024-05-29,TEAM-19,TEAM-11,New Orleans Arena,1901,2,False,L,87,91
GAME-06487,2024-05-05,TEAM-03,TEAM-18,Brooklyn Arena,216,0,True,L,101,133
